exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_eICU_MNAR_50per_MissForest_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MissForest,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_10per_MeanMode_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MeanMode,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_KNN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,KNN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MICE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MICE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MissForest_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MissForest,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_10per_MeanMode_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MeanMode,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_KNN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,KNN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MICE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MICE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MissForest_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MissForest,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_10per_MeanMode_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MeanMode,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_KNN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,KNN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MICE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MICE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MissForest_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MissForest,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_10per_MeanMode_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MeanMode,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_KNN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,KNN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MICE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MICE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MissForest_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MissForest,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_10per_MeanMode_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MeanMode,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_KNN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,KNN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MICE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MICE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_10per_MissForest_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MissForest,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_30per_MeanMode_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MeanMode,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_KNN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,KNN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MICE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MICE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MissForest_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MissForest,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_30per_MeanMode_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MeanMode,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_KNN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,KNN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MICE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MICE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MissForest_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MissForest,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_30per_MeanMode_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MeanMode,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_KNN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,KNN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MICE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MICE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MissForest_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MissForest,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_30per_MeanMode_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MeanMode,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_KNN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,KNN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MICE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MICE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MissForest_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MissForest,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_30per_MeanMode_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MeanMode,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_KNN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,KNN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MICE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MICE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_30per_MissForest_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MissForest,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_50per_MeanMode_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MeanMode,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_KNN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,KNN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MICE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MICE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MissForest_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MissForest,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_50per_MeanMode_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MeanMode,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_KNN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,KNN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MICE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MICE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MissForest_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MissForest,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_50per_MeanMode_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MeanMode,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_KNN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,KNN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MICE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MICE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MissForest_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MissForest,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_50per_MeanMode_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MeanMode,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_KNN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,KNN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MICE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MICE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MissForest_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MissForest,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_MIMIC_MNAR_50per_MeanMode_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MeanMode,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_KNN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,KNN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,5.0,,,,,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MICE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MICE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_MIMIC_MNAR_50per_MissForest_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MissForest,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_10per_MeanMode_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MeanMode,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_KNN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,KNN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MICE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MICE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MissForest_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MissForest,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_10per_MeanMode_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MeanMode,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_KNN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,KNN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MICE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MICE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MissForest_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MissForest,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_10per_MeanMode_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MeanMode,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_KNN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,KNN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MICE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MICE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MissForest_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MissForest,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_10per_MeanMode_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MeanMode,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_KNN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,KNN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MICE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MICE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MissForest_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MissForest,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_10per_MeanMode_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MeanMode,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_KNN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,KNN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MICE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MICE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_10per_MissForest_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MissForest,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_30per_MeanMode_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MeanMode,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_KNN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,KNN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MICE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MICE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MissForest_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MissForest,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_30per_MeanMode_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MeanMode,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_KNN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,KNN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MICE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MICE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MissForest_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MissForest,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_30per_MeanMode_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MeanMode,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_KNN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,KNN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MICE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MICE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MissForest_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MissForest,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,10.0,,,,100.0,1.0,False,,,,,,,,,
BASE_NHANES_MNAR_30per_MeanMode_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MeanMode,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_KNN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,KNN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,5.0,,,,,,,,,,,,,,,,
BASE_NHANES_MNAR_30per_MICE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MICE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,5.0,True,False,0.1,,,,,,,,,,,,
