exp_id,input_complete,input_missing,method,seed,categorical_vars,continuous_vars,use_gpu,k,max_iter,use_probabilistic_sampling,add_noise_to_continuous,noise_level,n_estimators,n_jobs,verbose,iterations,batch_size,hint_rate,alpha,learning_rate,epochs,lr,latent_dim,num_iw_samples
BASE_eICU_MNAR_50per_GAIN_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,GAIN,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_50per_MIWAE_s2,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MIWAE,2,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_50per_GAIN_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,GAIN,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_50per_MIWAE_s3,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MIWAE,3,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_50per_GAIN_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,GAIN,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_50per_MIWAE_s5,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MIWAE,5,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_eICU_MNAR_50per_GAIN_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,GAIN,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_eICU_MNAR_50per_MIWAE_s8,data/eICU_complete.csv,data/eICU/eICU_MNAR_50per.csv,MIWAE,8,"mechanical_ventilation_std,vasopressor_use_std,age_band,gender_std,composite_risk_score","map_mmhg,lactate_mmol_l,creatinine_mg_dl,age_years,gcs,vasopressor_dose,hours_since_admission,sbp_min,dbp_min,hr_max,resprate_max,spo2_min,hemoglobin_min,sodium_min,urine_output_min",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_10per_GAIN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,GAIN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_10per_MIWAE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MIWAE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_10per_GAIN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,GAIN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_10per_MIWAE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MIWAE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_10per_GAIN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,GAIN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_10per_MIWAE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MIWAE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_10per_GAIN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,GAIN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_10per_MIWAE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MIWAE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_10per_GAIN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,GAIN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_10per_MIWAE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_10per.csv,MIWAE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_30per_GAIN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,GAIN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_30per_MIWAE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MIWAE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_30per_GAIN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,GAIN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_30per_MIWAE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MIWAE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_30per_GAIN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,GAIN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_30per_MIWAE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MIWAE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_30per_GAIN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,GAIN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_30per_MIWAE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MIWAE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_30per_GAIN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,GAIN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_30per_MIWAE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_30per.csv,MIWAE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_50per_GAIN_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,GAIN,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_50per_MIWAE_s1,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MIWAE,1,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_50per_GAIN_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,GAIN,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_50per_MIWAE_s2,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MIWAE,2,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_50per_GAIN_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,GAIN,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_50per_MIWAE_s3,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MIWAE,3,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_50per_GAIN_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,GAIN,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_50per_MIWAE_s5,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MIWAE,5,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_MIMIC_MNAR_50per_GAIN_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,GAIN,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_MIMIC_MNAR_50per_MIWAE_s8,data/MIMIC_complete.csv,data/MIMIC/MIMIC_MNAR_50per.csv,MIWAE,8,"SpO2,ALARM","RESP,ABP,SBP,DBP,HR,PULSE",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_10per_GAIN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,GAIN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_10per_MIWAE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MIWAE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_10per_GAIN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,GAIN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_10per_MIWAE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MIWAE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_10per_GAIN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,GAIN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_10per_MIWAE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MIWAE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_10per_GAIN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,GAIN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_10per_MIWAE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MIWAE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_10per_GAIN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,GAIN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_10per_MIWAE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_10per.csv,MIWAE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_30per_GAIN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,GAIN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_30per_MIWAE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MIWAE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_30per_GAIN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,GAIN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_30per_MIWAE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MIWAE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_30per_GAIN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,GAIN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_30per_MIWAE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MIWAE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_30per_GAIN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,GAIN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_30per_MIWAE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MIWAE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_30per_GAIN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,GAIN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_30per_MIWAE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_30per.csv,MIWAE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_50per_GAIN_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,GAIN,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_50per_MIWAE_s1,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MIWAE,1,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_50per_GAIN_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,GAIN,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_50per_MIWAE_s2,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MIWAE,2,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_50per_GAIN_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,GAIN,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_50per_MIWAE_s3,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MIWAE,3,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_50per_GAIN_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,GAIN,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_50per_MIWAE_s5,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MIWAE,5,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
BASE_NHANES_MNAR_50per_GAIN_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,GAIN,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,10000.0,128.0,0.9,100.0,0.001,,,,
BASE_NHANES_MNAR_50per_MIWAE_s8,data/NHANES_complete.csv,data/NHANES/NHANES_MNAR_50per.csv,MIWAE,8,"gender_std,age_band","waist_circumference,systolic_bp,diastolic_bp,triglycerides,hdl_cholesterol,fasting_glucose,age,bmi,hba1c,metabolic_score",,,,,,,,,,,64.0,,,,500.0,0.001,10.0,20.0
