ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1833,1,,1,4,,,0.13,,0.02,0.04
1834,,,,,,0.3,0.22,0.73,0.19,0.02
1835,,3,1,,,0.51,0.38,0.81,0.12,
1836,,3,2,1,,,,0.24,,
1837,,,,1,4,0.1,,0.05,,
1838,,1,3,,5,0.2,,,0.31,0.12
1839,,,,,,,0.45,0.51,,
1840,3,,,3,2,0.41,0.31,0.54,0.13,
1841,,,3,3,1,,,0.39,,
1842,,,,3,3,0.16,,0.35,,0.16
1843,,,,3,,0.14,,0.24,,0.24
1844,4,,,,,0.24,0.46,0.57,,
1845,1,,1,4,,,0.2,,0.04,0.06
1846,3,,,3,,,,,0.12,
1847,1,,1,2,5,0.51,0.14,,0.11,0.08
1848,,,,1,2,0.17,,0.0,,
1849,3,,,,,,,,0.19,
1850,,,,,,0.16,,0.06,,
1851,,3,,,,,,,,0.13
1852,,,1,3,4,,0.13,0.56,,
1853,,1,3,3,,,,0.55,0.29,
1854,,,1,4,,,0.29,,,0.05
1855,1,,1,3,5,,0.25,,0.19,
1856,,,,,,0.15,,,,0.09
1857,2,1,3,,4,0.14,,,,
1858,,1,1,2,4,0.11,,0.7,0.82,0.15
1859,,1,1,2,1,0.18,,0.62,,0.14
1860,4,,,,,,,0.37,,
1861,,,,3,,0.23,0.3,,0.34,0.27
1862,3,,,3,5,0.37,0.26,,0.2,0.17
1863,2,1,3,3,,,0.44,0.46,,
1864,,1,,4,1,,0.33,0.71,,0.07
1865,1,1,1,,2,,0.09,,0.05,0.02
1866,,,1,1,4,0.24,,0.29,0.41,
1867,,1,,,5,0.21,,,0.39,0.11
1868,2,1,,,,0.15,,0.5,,0.03
1869,3,3,,,1,0.34,0.2,0.75,0.18,
1870,,,,,2,0.25,0.47,0.61,0.25,
1871,,1,1,1,,0.17,,0.59,0.73,
1872,,,1,,2,,0.16,,0.07,0.11
1873,4,,1,,4,0.22,0.3,0.32,,
1874,4,,,,,0.29,0.08,0.67,,0.04
1875,,1,,,,0.37,0.31,0.59,,
1876,3,,,,6,,,0.6,0.2,
1877,3,,,3,6,0.48,,0.66,,0.18
1878,,,2,,2,0.21,,0.46,0.36,
1879,2,,,,,0.17,1.0,0.14,,
1880,,1,,3,,0.07,,,,0.2
1881,,3,,3,,0.4,0.42,0.6,0.14,0.22
1882,,3,,4,,,0.32,0.78,0.07,0.06
1883,,,1,2,2,,,,0.11,0.08
1884,1,3,1,,6,0.63,0.22,0.68,0.13,
1885,1,,,,,0.52,0.22,0.52,,0.38
1886,1,,1,,2,,,,0.04,
1887,,3,1,,4,0.33,0.23,,0.25,
1888,,,,,,0.28,0.67,0.59,,0.36
1889,,,,,,,,0.61,0.37,
1890,,,,2,,,,,,0.1
1891,4,1,,4,4,0.21,,,,0.05
1892,3,3,1,3,,,,0.6,0.35,0.23
1893,3,,,,,0.4,0.44,0.61,0.17,0.15
1894,2,,,3,1,0.17,0.57,0.47,0.44,
1895,,3,,4,,,0.3,,,
1896,3,3,3,,1,0.35,,,0.22,0.19
1897,,,,4,,,0.25,0.74,0.07,0.04
1898,,,,,,,,,0.05,0.15
1899,,1,3,4,1,,0.17,,,0.01
1900,1,,1,,6,,,0.99,0.07,
1901,3,3,,,4,,0.31,,,
1902,,,,3,,0.28,,0.67,0.21,
1903,3,1,,3,6,0.41,,0.7,0.16,
1904,3,,1,3,6,,,,0.22,0.22
1905,,3,,2,,,0.17,,0.08,
1906,4,,3,2,4,0.25,,,0.14,
1907,3,,,,2,0.4,,,,0.05
1908,,,,,,0.14,,,,
1909,,,1,,2,,0.35,0.46,0.39,0.09
1910,,,,3,,,,,,
1911,,,,1,6,0.34,,0.57,,
1912,3,3,1,4,1,,0.19,,0.09,0.05
1913,,,,3,1,0.23,,,,
1914,3,,1,3,6,,0.27,0.7,0.18,
1915,,,3,1,4,,,,0.26,
1916,,,,,2,,0.22,,0.05,0.1
1917,,,,,,0.25,0.79,,,
1918,,1,1,3,,0.32,,0.46,0.21,0.2
1919,,1,3,,,0.1,,,,0.29
1920,3,,,3,2,0.35,,0.51,,0.27
1921,,3,,,,0.2,,,,0.13
1922,,,,,6,0.48,,,,
1923,,,1,,6,,0.26,0.52,0.33,
1924,,,1,2,6,,0.21,,0.08,
1925,1,,1,,6,,0.2,0.79,0.1,
1926,4,1,,3,6,0.22,,,0.62,0.29
1927,,,2,,,0.3,0.28,0.62,0.15,0.09
1928,,,1,2,,,0.18,,0.06,
1929,3,3,3,,1,,0.28,,,
1930,3,3,,3,1,,0.21,0.61,0.1,
1931,1,,1,4,2,0.84,0.11,,,0.02
1932,3,,,2,2,0.33,,,0.18,0.12
1933,,,1,,,,0.22,,0.0,0.04
1934,1,,1,4,,,,,0.03,0.03
1935,,,,,,,0.29,,,
1936,4,1,,4,1,0.28,0.21,,0.19,0.04
1937,2,3,,4,,0.19,,0.81,0.11,0.04
1938,,1,,4,,0.22,,0.66,0.28,0.06
1939,,1,,3,,0.21,,,0.35,
1940,,,,2,,,0.39,0.48,,
1941,,,,,4,0.2,0.47,0.41,,
1942,,3,1,,6,,0.25,0.6,0.17,0.14
1943,4,,,,4,0.32,,,0.28,0.12
1944,,,,,,,0.43,0.51,0.44,0.16
1945,1,,1,3,6,,,0.71,0.1,
1946,3,,1,,,,0.23,0.66,0.22,
1947,3,,3,,6,0.49,,,,
1948,2,1,,,,0.2,0.38,,,0.06
1949,,1,1,3,,,0.06,,0.03,
1950,4,,,,1,,0.38,0.44,,
1951,3,2,,3,,,,,0.11,
1952,1,,1,3,,,0.17,,0.08,0.26
1953,1,3,1,2,,,0.18,,0.1,0.11
1954,,1,,4,1,0.16,,,,
1955,3,,,,6,0.36,,0.55,,
1956,,3,,4,,,,,,0.03
1957,,,,3,4,0.23,,,0.31,0.3
1958,,,1,,,,,,,
1959,,,,,,,,,,
1960,4,,3,,,0.3,0.12,,0.23,
1961,,1,,,1,,0.35,,,0.02
1962,,,1,,1,0.4,0.27,,,0.02
1963,,3,2,3,6,,,0.57,0.44,0.32
1964,4,,1,,2,0.26,,0.2,0.38,
1965,3,,1,,2,0.38,,,0.3,
1966,4,,,1,1,0.29,,0.46,0.32,
1967,1,,,3,6,,0.19,,0.21,0.3
1968,1,,1,4,,,0.32,,0.01,0.04
1969,3,3,1,3,,0.42,0.37,0.43,,
1970,3,,,1,6,0.36,0.38,0.49,0.33,
1971,,,,,,0.25,,,,
1972,,3,1,3,4,0.3,0.34,,0.33,0.22
1973,3,,1,,6,,0.27,0.64,,
1974,,,3,4,1,,0.14,,0.07,
1975,,1,3,,,,0.24,,0.35,
1976,,,,2,6,0.44,0.17,0.6,0.14,
1977,1,,1,,,,0.25,0.75,0.11,0.08
1978,4,3,1,3,,0.22,0.4,0.58,,0.25
1979,1,3,,4,2,,0.3,,0.05,0.04
1980,,,,,,,,0.63,0.16,
1981,,,,,,,0.58,0.58,0.21,
1982,1,,1,4,,,0.2,,,0.07
1983,3,3,1,4,,,0.12,,0.11,0.03
1984,4,3,,,4,0.24,0.39,0.44,0.31,
1985,3,3,1,,1,0.42,,,0.08,
1986,,1,,,,0.15,,0.48,0.45,0.14
1987,,,1,4,,,0.2,,0.06,0.02
1988,3,1,,,,,,,,0.04
1989,,1,,,3,0.12,,0.18,0.76,0.19
1990,3,,,,,,0.12,,0.16,0.09
1991,,3,,,6,0.28,0.24,,,
1992,,3,,,,0.31,,0.42,,
1993,3,,,,2,,,0.64,0.16,
1994,3,3,3,,6,,,0.61,,0.48
