ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1379,2,3,1,,3,0.19,,0.28,0.6,0.59
1380,,1,,3,3,0.05,,0.15,1.0,0.31
1381,2,,3,,4,0.08,,0.18,,0.34
1382,1,1,1,4,2,0.64,0.17,0.88,0.06,0.02
1383,2,1,3,1,6,0.19,0.4,0.64,0.4,0.47
1384,2,3,,3,1,0.16,0.43,0.42,0.73,0.16
1385,1,,1,2,6,0.7,0.09,0.8,0.14,0.15
1386,2,1,3,4,1,0.17,0.2,,0.3,0.05
1387,1,3,1,2,6,,0.23,0.58,0.1,0.15
1388,1,3,1,4,2,0.76,0.15,0.93,0.04,0.04
1389,2,3,1,2,2,0.15,0.54,0.39,,0.12
1390,2,3,3,,4,0.17,0.51,0.4,0.52,0.39
1391,3,3,1,3,2,0.49,0.33,0.71,0.1,0.18
1392,4,1,3,2,1,0.32,0.08,0.78,,0.1
1393,2,3,,1,4,0.12,0.51,0.12,0.6,0.86
1394,4,3,,3,,0.25,,0.39,0.38,0.29
1395,,1,2,4,1,0.18,0.55,0.63,0.32,0.07
1396,1,3,1,4,5,0.69,0.12,0.8,0.17,0.06
1397,3,3,1,3,,0.47,0.49,0.58,0.13,0.2
1398,2,3,1,,4,0.16,,0.5,0.55,
1399,4,1,3,2,,0.24,0.57,0.7,0.39,
1400,3,3,3,2,2,0.43,0.24,0.66,0.17,
1401,1,2,1,4,2,,0.23,0.95,0.04,0.04
1402,1,3,1,2,2,0.64,0.3,0.81,0.07,0.12
1403,4,3,,1,6,,0.85,0.55,0.56,
1404,,1,1,2,5,0.24,0.28,0.69,0.28,0.1
1405,,1,,3,5,0.21,0.47,,0.49,0.27
1406,1,3,,4,,0.76,,,0.0,0.02
1407,3,1,1,4,,0.44,0.42,0.69,0.1,0.01
1408,2,1,1,4,6,0.19,0.35,,0.46,0.04
1409,,3,1,4,2,,0.19,,0.06,0.03
1410,1,3,1,2,2,0.74,0.26,0.81,0.08,0.11
1411,4,3,3,3,4,0.21,0.2,0.52,,0.26
1412,3,3,3,,1,0.35,0.25,0.67,0.12,0.15
1413,3,3,3,2,,0.4,,0.57,0.15,0.08
1414,3,3,2,1,6,0.34,,0.62,0.46,0.47
1415,1,3,1,2,1,,0.14,,0.06,
1416,4,3,2,4,1,0.3,0.24,0.6,0.12,0.07
1417,1,,1,2,6,0.69,0.23,0.75,0.13,0.15
1418,,1,3,3,1,0.31,0.18,0.77,0.12,0.21
1419,1,,,2,,0.64,0.26,,0.06,0.13
1420,1,3,1,2,6,,0.1,0.8,0.09,0.12
1421,2,,2,1,1,0.19,,0.49,,
1422,4,3,,,2,0.26,,0.45,0.36,0.7
1423,3,,3,4,1,0.43,0.27,0.8,0.22,
1424,4,1,3,4,2,0.22,0.16,0.63,0.21,0.06
1425,3,1,3,2,2,0.39,0.29,0.69,0.13,0.1
1426,3,3,3,2,1,0.33,0.35,0.64,0.21,0.08
1427,1,3,1,2,2,0.66,0.09,,0.08,
1428,,1,3,,5,0.15,0.22,0.54,0.65,0.15
1429,2,1,3,1,4,0.16,0.44,0.3,0.56,0.51
1430,1,3,1,4,4,0.88,0.04,0.92,0.04,0.02
1431,1,3,1,4,2,0.51,0.32,,0.1,0.06
1432,2,1,3,1,5,0.17,,0.63,0.54,0.51
1433,4,3,1,1,,0.32,0.46,0.37,,
1434,1,3,1,4,2,1.0,0.18,,0.08,0.05
1435,1,3,,4,2,1.0,0.07,0.92,0.04,0.05
1436,4,3,3,3,4,0.24,0.2,0.6,,0.21
1437,4,3,3,1,6,0.25,0.7,0.47,0.57,0.65
1438,1,3,1,2,2,0.78,0.24,0.81,0.09,0.1
1439,2,1,3,3,5,0.16,0.52,0.68,0.6,
1440,3,3,3,4,2,0.44,0.29,0.74,0.07,0.05
1441,3,3,,,2,0.35,0.16,0.54,0.16,
1442,2,,3,,2,0.18,0.58,0.06,0.62,0.48
1443,1,3,1,4,6,,0.12,0.71,0.08,0.06
1444,1,3,1,2,6,0.65,0.23,0.69,0.19,0.14
1445,2,1,3,1,,0.18,,0.59,0.66,
1446,1,3,1,,2,0.67,0.32,0.6,0.15,0.21
1447,4,3,2,3,6,0.32,0.68,0.67,0.41,0.25
1448,2,1,1,2,6,0.19,0.33,0.67,0.55,0.09
1449,1,,1,4,,0.51,0.15,0.86,0.06,0.04
1450,3,3,3,2,2,0.36,0.5,0.61,0.24,0.12
1451,,3,1,1,,0.18,0.61,0.36,0.59,0.44
1452,2,3,,1,3,0.13,0.55,0.49,0.7,0.6
1453,3,3,1,1,4,0.47,0.18,0.78,,0.34
1454,2,3,3,,1,0.12,0.55,0.45,0.54,0.13
1455,1,,,,2,0.65,0.3,,0.03,0.15
1456,3,3,1,2,,0.45,0.3,0.69,0.15,0.11
1457,2,1,2,3,6,0.16,0.86,0.52,,0.32
1458,3,3,3,1,2,0.49,0.39,,0.15,0.38
1459,1,3,1,2,2,0.65,0.27,0.86,0.05,0.12
1460,3,3,,1,6,0.4,0.31,0.58,0.12,0.37
1461,1,,1,,2,0.56,0.3,0.8,0.07,0.08
1462,3,3,1,4,6,0.33,0.33,0.9,0.21,0.04
1463,1,1,1,4,4,0.69,0.23,0.89,0.04,0.0
1464,1,2,1,4,2,0.91,0.06,0.96,0.02,0.02
1465,1,2,1,4,2,0.61,0.13,0.86,0.05,0.03
1466,1,,1,1,6,0.53,0.4,0.63,0.18,0.36
1467,3,3,3,3,2,0.34,0.3,0.57,0.21,0.25
1468,1,3,1,3,,,0.29,0.41,0.18,0.33
1469,4,1,1,4,1,0.31,0.13,0.71,0.28,0.04
1470,2,3,1,1,5,0.19,0.42,,0.51,0.48
1471,,3,2,2,5,0.04,,0.62,,0.13
1472,3,3,3,4,1,0.35,0.1,0.69,,0.01
1473,,1,2,3,5,0.1,0.79,0.72,,0.29
1474,2,1,2,,1,0.2,0.3,0.65,0.36,0.02
1475,1,3,1,4,,0.64,0.3,0.85,0.05,
1476,2,1,3,3,4,,0.47,0.41,0.39,0.21
1477,,3,3,2,2,0.16,0.41,0.54,,0.12
1478,3,3,3,1,6,0.42,0.42,0.62,0.32,0.41
1479,1,3,1,4,2,,0.29,,0.07,0.06
1480,4,1,2,1,6,0.28,,0.64,0.41,0.57
1481,2,1,3,,4,0.18,0.42,,0.37,
1482,2,3,,1,4,0.18,0.58,0.18,,0.67
1483,,3,3,2,1,0.3,,0.58,0.19,0.11
1484,1,3,1,4,2,,0.25,0.75,0.12,0.03
1485,3,1,3,2,2,0.38,0.26,0.68,0.15,0.1
1486,1,3,1,,1,,0.1,,,0.03
1487,2,3,1,,3,,0.83,0.1,1.0,0.81
1488,3,3,1,1,4,0.38,0.14,,0.2,0.51
1489,4,1,3,,6,0.25,0.36,0.54,0.34,0.09
1490,1,2,1,4,2,0.78,0.17,0.91,0.02,
1491,1,3,1,4,6,1.0,0.09,0.96,0.1,0.03
1492,1,,1,3,,0.58,0.25,0.67,0.2,0.2
1493,2,1,3,3,4,0.08,0.53,0.19,0.74,0.3
1494,1,3,1,4,1,0.5,0.2,0.85,,0.03
1495,4,3,3,3,2,0.24,0.57,,0.43,0.23
1496,,3,1,2,6,0.73,0.11,0.6,0.07,0.12
1497,3,,1,2,,0.4,0.24,,0.14,0.11
1498,2,1,1,2,5,0.08,,0.44,0.94,
1499,3,3,3,4,2,0.47,0.25,0.74,0.1,0.06
1500,1,3,1,2,4,0.58,0.15,,0.09,
1501,1,3,1,4,,1.0,,0.95,0.04,0.04
1502,3,1,2,,6,0.39,0.44,,0.25,0.25
1503,4,3,3,,,0.23,0.46,0.42,0.44,0.76
1504,,1,1,2,,0.27,0.6,0.67,0.13,0.15
1505,4,1,3,2,,0.29,0.33,0.37,0.3,0.14
1506,4,1,1,3,4,0.23,0.37,0.63,0.38,0.23
1507,2,3,2,,4,0.11,0.4,0.31,0.52,
1508,2,1,3,1,6,0.16,0.61,0.52,0.51,
1509,2,3,3,1,4,0.14,0.28,0.34,0.56,0.61
1510,2,3,3,1,3,0.16,,0.39,0.63,0.37
1511,4,3,1,2,6,0.22,0.4,0.51,0.38,0.14
1512,3,3,1,3,2,0.38,0.38,0.3,0.43,0.32
1513,2,3,1,1,2,0.16,0.53,0.17,0.6,0.35
1514,3,3,3,3,4,0.33,0.28,0.71,0.16,
1515,4,3,1,1,4,0.32,0.21,0.45,0.32,0.37
1516,3,3,1,4,1,,0.23,,,0.05
1517,1,1,1,4,2,0.56,,0.81,0.07,0.03
1518,3,3,1,2,2,0.4,,,0.17,0.14
1519,4,1,3,1,2,0.27,0.63,0.53,0.28,0.34
1520,1,,1,4,2,0.89,0.07,,0.02,0.03
1521,1,3,1,4,2,0.77,0.29,0.95,0.04,
1522,,2,3,4,2,0.54,0.34,0.87,0.09,0.03
1523,1,3,1,4,,0.58,0.17,0.84,0.08,0.04
1524,2,1,1,3,3,0.09,0.42,0.41,0.9,0.29
1525,,1,2,1,2,,0.67,0.07,0.67,0.93
1526,,1,3,4,1,0.29,0.25,0.65,0.25,0.05
1527,4,1,3,3,2,0.29,0.5,0.57,,0.26
1528,3,3,3,3,6,0.37,0.51,0.68,0.27,0.28
1529,4,3,3,3,2,0.3,,0.53,0.25,0.22
1530,1,3,1,2,5,0.61,0.14,0.8,0.1,0.12
1531,3,3,1,2,2,0.41,0.07,0.72,0.08,0.13
1532,1,1,1,4,2,0.68,0.29,0.89,0.05,
1533,1,3,3,1,,0.5,,0.72,0.22,0.49
1534,1,3,1,3,6,0.57,0.16,0.6,0.1,0.18
1535,3,3,3,3,6,0.47,,0.64,0.27,0.25
1536,3,,1,4,,0.48,,0.72,0.11,0.05
1537,,3,1,1,3,0.17,0.79,0.29,0.67,0.53
1538,,1,3,3,4,0.16,0.51,0.49,0.53,0.32
1539,3,3,3,1,6,,0.57,0.5,,
1540,4,3,3,1,4,0.25,0.27,0.46,0.25,0.34
1541,2,3,,3,2,0.14,0.63,0.34,0.58,0.18
1542,3,3,1,,4,0.36,0.28,0.54,0.41,0.21
1543,1,3,1,3,6,0.5,0.26,0.66,0.25,0.22
1544,4,,2,1,1,0.24,0.82,0.16,0.41,0.35
1545,4,3,1,1,1,0.23,0.42,0.29,0.49,0.75
1546,,3,3,3,4,0.32,0.16,0.64,0.23,0.19
1547,,,,4,2,0.15,0.31,0.45,0.62,0.05
1548,3,3,1,3,6,0.38,0.19,0.61,0.14,0.2
1549,3,2,,2,2,0.47,0.26,0.87,0.12,0.08
1550,,,1,4,4,,0.1,0.74,0.08,0.03
1551,1,3,1,4,2,,0.25,0.79,0.05,0.03
1552,4,1,2,3,4,0.23,0.3,0.63,0.33,0.19
1553,4,3,3,4,2,0.26,0.42,0.57,0.28,0.03
1554,2,3,3,,1,0.15,,,0.45,0.11
1555,,3,3,,4,0.19,,0.41,0.38,0.78
1556,3,3,1,3,2,0.45,0.35,0.71,0.17,0.32
1557,2,1,3,1,5,0.18,0.41,0.65,0.37,
1558,1,3,1,3,6,,0.25,0.7,0.08,
1559,,1,3,3,4,0.21,0.29,0.7,0.34,0.19
1560,,1,1,,5,0.11,,0.68,0.7,0.11
1561,3,1,3,3,6,0.47,0.46,0.71,0.18,0.29
1562,1,3,3,2,2,0.57,0.2,0.85,0.07,0.08
1563,,3,1,2,1,0.39,0.05,0.69,0.13,0.1
1564,2,3,3,,4,0.17,,0.15,0.55,1.0
1565,3,3,1,3,,0.38,0.54,0.53,0.24,0.24
1566,3,3,1,4,5,0.49,0.18,,0.08,0.04
1567,4,3,1,3,5,0.21,0.41,0.63,0.52,0.27
1568,4,3,1,1,3,0.31,0.44,0.6,0.37,0.5
1569,2,1,,,6,0.2,0.35,0.55,0.28,0.06
1570,3,3,,1,6,0.33,0.42,0.47,0.36,0.53
1571,2,1,3,1,4,0.18,,,0.43,0.53
1572,3,,1,4,5,0.43,0.2,0.77,0.18,0.07
1573,4,1,3,2,1,0.24,0.23,0.7,0.18,
1574,2,3,,3,6,0.2,0.69,0.41,0.54,0.31
1575,2,1,,1,,0.17,0.4,0.52,0.57,0.34
1576,3,3,3,3,,0.4,0.23,0.67,0.23,
1577,1,3,1,,6,0.57,0.28,0.75,0.13,0.14
1578,4,3,1,,6,0.3,0.27,0.73,,0.14
1579,4,,,4,1,0.25,0.22,0.64,0.16,0.03
1580,1,3,1,,,0.54,0.24,0.78,0.07,0.14
1581,2,1,2,1,4,0.14,0.93,0.27,0.55,
1582,1,3,1,2,1,,0.1,0.79,0.13,0.12
1583,4,1,,1,5,0.25,0.35,0.45,0.61,0.66
1584,3,3,1,4,5,0.43,0.19,0.83,0.16,0.07
1585,1,3,1,3,4,0.53,0.07,0.58,0.08,0.26
1586,,,3,4,5,0.1,0.84,0.62,1.0,
1587,4,3,3,4,1,0.26,0.31,0.7,0.24,
1588,2,3,1,,4,0.19,0.41,0.57,0.45,0.1
1589,2,1,3,4,1,0.19,0.44,0.58,0.28,0.04
1590,,3,1,,5,,0.22,0.74,0.09,0.11
1591,,3,,3,4,0.18,0.33,0.37,0.42,0.29
1592,3,3,1,2,1,0.42,0.3,0.64,0.13,0.13
1593,4,1,3,2,1,0.23,0.45,0.58,0.29,0.11
1594,,3,3,4,1,0.5,0.24,0.93,0.04,0.02
1595,4,3,3,3,2,0.29,0.46,0.66,0.42,0.24
1596,2,3,1,,4,0.19,0.35,0.26,0.56,
1597,1,3,1,2,,,0.14,0.92,0.05,0.14
1598,2,3,3,1,4,0.08,0.72,0.35,0.7,0.46
1599,3,3,1,3,6,0.44,0.17,0.55,0.17,0.25
1600,1,1,1,,2,0.53,0.29,0.73,0.13,0.08
1601,3,1,1,4,6,0.37,0.45,0.82,0.17,0.04
1602,2,1,3,1,,0.04,1.0,0.17,,0.54
1603,3,3,1,,5,0.44,0.25,0.7,0.25,0.09
1604,3,3,3,3,6,,0.26,0.59,0.18,0.2
1605,2,1,3,4,2,0.17,,0.45,0.35,0.02
1606,4,1,1,4,2,0.28,0.43,0.51,0.25,0.04
1607,4,,3,,2,0.27,0.26,0.7,0.14,0.1
1608,3,3,2,1,6,0.36,0.62,0.58,0.36,
1609,,1,3,2,4,0.21,0.49,0.61,0.46,0.13
1610,3,3,3,,1,0.39,0.18,0.77,0.12,0.06
1611,4,1,1,1,4,0.22,0.34,0.24,0.45,
1612,3,3,1,4,2,0.41,0.38,0.82,0.08,0.04
1613,4,,2,1,6,0.29,0.67,0.47,0.46,0.81
1614,3,3,3,2,6,,0.21,0.79,0.1,0.15
1615,1,,,4,2,0.96,0.2,0.99,0.06,0.07
1616,1,3,1,4,6,1.0,0.02,0.86,0.03,0.06
1617,1,3,1,4,2,0.61,0.22,,0.07,0.02
1618,3,1,3,3,,0.34,,0.62,0.27,0.31
1619,1,3,1,4,4,0.97,0.14,0.97,0.02,0.03
1620,,3,3,3,6,0.33,0.54,0.52,0.37,0.27
1621,2,1,3,2,5,0.14,0.41,0.6,0.57,0.11
1622,1,3,3,,5,,0.31,0.8,0.12,
1623,1,3,1,4,1,0.69,0.05,0.87,0.01,0.01
1624,4,,3,,,0.26,0.33,0.53,,0.5
1625,4,,3,3,5,0.26,,0.51,0.22,0.32
1626,,,1,1,,0.22,0.42,0.38,0.45,0.43
1627,4,3,3,3,2,0.31,0.51,0.36,0.33,0.3
1628,1,3,1,4,2,,0.16,0.91,0.05,0.02
1629,3,1,3,1,6,0.35,0.75,,,
1630,4,3,1,4,2,0.27,0.28,0.57,0.56,0.01
1631,,3,3,4,1,0.19,0.43,0.58,0.29,0.02
1632,1,,1,4,6,0.82,0.15,0.8,0.05,0.04
1633,4,3,1,3,5,0.31,0.29,,0.24,
1634,2,3,3,1,2,,0.8,,0.68,0.8
1635,,3,1,4,,0.57,0.24,0.85,0.04,0.03
1636,3,3,1,2,,,0.24,0.85,0.06,0.11
1637,2,3,2,1,4,0.13,0.55,0.41,0.54,
1638,3,,1,,2,0.43,,0.53,0.17,0.09
1639,3,3,1,3,4,,0.2,0.47,0.21,0.17
1640,3,3,1,4,6,0.36,0.26,0.7,0.18,0.07
1641,4,3,3,1,2,0.28,0.72,0.21,,0.79
1642,4,3,2,3,5,0.24,0.53,0.48,0.44,0.28
1643,1,,1,4,2,1.0,0.07,0.97,0.03,0.02
1644,3,3,,4,2,0.48,0.37,0.72,0.16,0.03
1645,4,1,3,2,4,0.22,0.66,0.63,0.34,0.15
1646,4,3,1,4,2,0.23,0.39,0.41,0.51,0.07
1647,3,,1,2,2,0.45,0.16,0.74,0.1,0.08
1648,2,1,3,,5,,0.39,0.54,0.55,0.33
1649,4,,1,4,,0.23,0.21,0.71,0.23,0.05
1650,3,3,3,3,2,0.33,0.38,0.52,,
1651,1,,1,2,,,0.19,0.74,0.07,0.09
1652,3,1,3,3,5,0.34,0.3,0.7,0.25,0.23
1653,1,2,1,4,2,0.5,0.34,0.88,0.07,0.06
1654,,,2,4,2,0.29,0.36,0.5,0.23,0.07
1655,4,3,3,2,1,0.3,0.1,0.49,0.15,0.08
1656,2,1,3,1,,0.16,0.45,0.6,0.4,0.42
1657,,3,1,4,1,,0.12,0.97,0.04,0.0
1658,3,3,3,4,5,,0.28,0.77,0.17,0.05
1659,3,3,3,4,1,0.34,0.26,0.66,0.12,0.05
1660,1,3,1,,6,0.86,0.11,0.83,0.03,0.03
1661,1,3,1,4,2,,0.17,0.88,0.06,0.06
1662,3,3,1,,4,0.39,0.32,0.23,0.31,0.59
1663,2,1,1,3,3,0.05,1.0,0.16,1.0,0.33
1664,3,,1,1,2,,0.46,0.57,0.17,0.75
1665,2,,3,1,4,0.16,0.61,0.51,0.49,0.43
1666,2,1,1,4,4,0.09,0.34,0.41,0.75,0.02
1667,,3,1,2,3,0.48,0.17,0.74,0.18,0.09
1668,1,3,1,4,,0.81,0.11,,0.05,0.03
1669,3,,1,4,1,0.47,0.07,0.81,0.07,0.07
1670,3,3,2,3,6,0.35,0.55,0.6,0.41,0.25
1671,4,,3,1,,0.25,0.33,0.36,0.26,
1672,2,1,1,3,5,0.07,0.55,0.46,0.61,0.22
1673,3,,3,4,2,0.34,0.39,,0.13,0.04
1674,4,1,3,3,1,0.26,0.24,0.63,,0.16
1675,4,1,3,2,4,0.21,0.32,0.86,0.27,0.11
1676,1,3,1,3,2,0.67,0.37,,,0.18
1677,3,3,1,3,,0.47,0.41,0.57,0.2,0.28
1678,2,3,3,,,0.12,0.46,0.33,0.67,0.57
1679,2,1,3,1,4,0.08,,0.08,0.78,0.39
1680,1,3,1,4,,0.96,0.1,,0.09,0.01
1681,3,3,3,2,6,,0.31,,0.13,0.14
1682,3,1,1,,6,0.37,0.26,0.67,0.16,0.12
1683,2,1,1,4,4,0.03,0.5,0.61,1.0,0.06
1684,1,3,1,1,6,0.78,0.18,0.86,0.09,0.37
1685,,3,2,1,1,0.13,1.0,0.11,0.68,1.0
1686,3,3,3,2,6,0.35,0.22,,,0.09
1687,4,,1,1,1,0.24,0.4,0.49,0.41,0.65
1688,1,1,1,4,2,0.85,0.2,0.92,0.03,0.02
1689,,3,1,2,5,,0.19,0.82,0.06,0.08
1690,4,3,1,,,0.24,0.24,,0.29,0.34
1691,,1,2,1,,,1.0,0.44,0.74,0.39
1692,2,1,3,3,5,0.14,0.84,0.49,0.81,
1693,2,1,3,3,4,0.11,0.43,0.41,0.67,0.2
1694,1,3,1,2,6,,0.23,0.72,0.08,0.13
1695,1,3,1,4,1,0.65,0.18,0.93,0.05,0.02
1696,3,3,1,3,,,0.29,0.7,,0.32
1697,1,3,1,2,,0.53,0.24,0.86,0.08,0.13
1698,3,1,1,4,2,0.41,0.31,0.75,0.17,0.04
1699,4,3,1,1,4,0.26,0.42,0.28,0.45,0.59
1700,3,1,3,3,6,0.48,,0.6,0.33,0.33
1701,4,1,3,1,5,0.26,0.35,0.57,0.46,0.5
1702,3,3,3,2,4,0.38,0.2,,0.14,0.1
1703,1,3,1,2,5,0.56,0.2,0.77,0.11,0.09
1704,,1,3,,5,0.18,0.54,0.4,,0.52
1705,1,3,3,4,2,0.54,0.21,0.77,,0.04
1706,1,3,,4,,0.71,0.18,0.9,0.02,0.05
1707,,1,3,4,,0.24,0.21,0.62,0.28,0.05
1708,,3,,1,4,0.24,0.45,0.48,0.45,
1709,3,1,1,4,2,0.46,0.29,0.75,0.1,0.02
1710,,3,1,3,6,0.45,0.26,0.67,0.13,0.22
1711,2,3,,3,,0.11,0.77,0.64,1.0,0.28
1712,4,3,1,,6,0.28,0.33,0.5,0.3,0.28
1713,1,3,1,3,2,0.57,0.27,0.8,0.15,0.18
1714,1,,1,4,1,0.69,0.19,0.97,0.04,0.02
1715,1,3,1,2,6,0.51,0.12,0.7,0.11,0.11
1716,4,,3,2,1,0.32,0.33,0.7,0.17,0.08
1717,3,3,,2,4,0.41,0.2,0.76,0.14,0.12
1718,2,1,1,3,4,0.19,0.39,0.54,0.38,0.19
1719,2,1,3,3,4,0.16,0.38,0.26,0.49,0.21
1720,4,1,3,3,4,0.25,0.31,0.61,0.27,0.23
1721,4,3,3,2,4,0.3,0.33,0.54,0.3,0.11
1722,2,3,3,1,4,0.18,0.41,0.31,,1.0
1723,3,3,1,4,2,0.33,0.34,0.61,0.24,0.04
1724,3,3,1,2,1,0.42,0.14,0.72,,0.11
1725,3,3,1,3,6,0.47,0.22,0.55,0.23,0.19
1726,,,1,4,2,0.36,,0.94,0.08,0.04
1727,2,1,3,,5,0.14,,0.46,0.74,0.32
1728,2,,3,1,,0.2,,0.4,,
1729,4,1,1,3,,0.24,0.36,0.53,,0.33
1730,2,1,3,3,5,0.2,,0.74,0.49,0.31
1731,3,1,3,2,6,,0.31,0.7,0.25,0.15
1732,3,3,1,2,4,0.33,0.35,0.74,0.21,
1733,4,1,3,3,,0.23,0.51,0.56,0.59,0.24
1734,4,1,2,2,1,,0.51,0.54,,0.11
1735,1,1,1,4,2,0.62,0.41,0.78,0.08,0.07
1736,3,,1,4,2,0.34,0.14,0.62,0.15,0.06
1737,3,,1,2,6,0.48,0.15,0.68,0.11,0.08
1738,3,3,1,3,,0.49,0.13,0.73,0.16,0.19
1739,3,3,1,3,2,0.35,0.18,0.61,0.15,
1740,3,3,1,2,6,0.41,0.22,0.69,0.16,
1741,1,1,1,4,2,0.81,0.26,,0.05,0.01
1742,3,1,1,4,,0.47,,0.66,0.15,0.06
1743,3,3,1,,,0.37,0.44,,0.37,0.15
1744,3,1,3,2,1,0.43,0.26,0.73,0.12,0.11
1745,4,3,1,4,,0.23,0.22,0.72,0.36,0.05
1746,1,3,3,4,1,0.57,0.13,,0.06,0.01
1747,1,3,1,4,1,0.8,,0.91,0.08,0.06
1748,3,,3,,6,0.44,0.44,0.62,0.25,
1749,3,2,3,2,,,,0.79,0.09,0.13
1750,2,3,3,1,4,0.17,0.45,0.31,0.52,
1751,2,1,3,3,,0.09,0.6,0.53,,0.17
1752,4,,3,,4,0.26,0.36,0.5,0.37,0.35
1753,1,3,1,3,2,0.76,0.17,0.83,0.07,0.19
1754,4,3,3,,4,0.24,0.39,0.5,,0.6
1755,,3,1,1,,0.22,0.22,0.61,,0.6
1756,3,1,,4,6,0.47,0.31,0.8,0.18,0.06
1757,4,3,1,3,4,0.25,,0.45,0.25,0.27
1758,1,1,1,2,2,0.54,0.32,0.84,0.09,0.09
1759,4,3,3,3,2,0.26,0.35,0.82,0.19,0.22
1760,3,3,1,1,6,0.34,0.63,0.23,0.42,1.0
1761,1,3,1,,2,0.67,0.08,0.87,0.04,0.12
1762,3,1,3,4,2,0.33,0.3,0.79,0.19,0.02
1763,3,3,3,4,2,0.38,0.26,0.84,0.09,0.03
1764,3,,1,3,4,0.45,,0.74,,
1765,2,3,3,3,1,0.13,,0.53,0.45,0.22
1766,3,3,1,2,2,0.48,0.17,0.63,0.13,0.08
1767,1,3,1,4,,,0.17,0.86,0.05,0.01
1768,4,3,1,1,6,0.3,0.33,0.36,0.46,0.67
1769,4,3,1,2,6,0.3,0.37,0.86,0.2,
1770,3,1,1,2,6,,0.21,0.65,0.2,
1771,2,3,2,,5,0.07,1.0,0.64,1.0,0.36
1772,4,1,3,3,1,0.26,0.05,0.62,0.22,0.16
1773,2,1,1,,1,0.15,0.43,0.51,0.46,0.09
1774,4,3,3,1,4,0.22,0.54,0.37,0.4,0.75
1775,2,1,1,2,5,0.05,0.71,0.48,0.78,0.15
1776,2,1,,1,4,0.14,,0.28,0.52,0.83
1777,1,3,,4,1,0.54,0.16,0.9,0.03,0.03
1778,2,3,,1,4,0.2,0.37,0.39,0.51,0.47
1779,3,3,2,1,6,0.44,0.41,,0.24,0.48
1780,4,3,1,3,2,0.32,,,0.45,0.19
1781,3,3,,4,2,0.45,0.33,0.81,0.08,0.05
1782,,1,1,2,6,0.05,0.53,0.46,0.91,0.08
1783,1,3,1,4,,0.51,0.24,0.81,0.07,0.04
1784,2,1,1,1,3,0.1,0.73,0.45,0.81,0.53
1785,1,,1,2,5,0.66,0.16,,0.08,0.09
1786,1,3,1,4,1,,0.13,0.88,0.1,0.06
1787,1,3,1,2,2,0.53,,,0.06,0.09
1788,2,3,2,3,6,0.12,0.51,0.34,0.45,0.25
1789,,3,3,1,2,0.32,0.4,0.45,,
1790,3,3,1,1,6,0.39,,,0.39,0.53
1791,4,,3,1,4,0.22,0.31,0.4,0.33,0.52
1792,1,,1,2,4,0.59,0.08,0.9,0.05,0.08
1793,3,3,3,1,2,,,0.41,0.36,0.6
1794,1,3,1,4,2,0.63,0.24,0.86,0.05,0.02
1795,1,3,1,4,6,0.93,0.11,,0.03,0.06
1796,1,3,1,2,6,,0.13,0.72,0.13,0.09
1797,4,3,3,3,4,0.22,,0.5,,0.19
1798,3,1,,3,2,0.37,0.38,0.72,0.17,
1799,,3,,2,5,0.56,0.11,0.7,0.07,
1800,2,,,3,6,,0.61,0.36,0.86,0.19
1801,2,1,2,4,1,0.17,0.64,0.56,0.41,0.07
1802,2,,,1,,0.2,0.34,0.24,0.47,0.72
1803,3,3,1,4,2,0.44,0.09,0.76,0.19,0.07
1804,2,1,3,3,1,0.07,0.79,0.37,0.75,0.27
1805,3,1,1,4,2,0.4,0.35,,0.12,0.03
1806,4,1,,1,,0.21,0.21,0.64,0.25,0.45
1807,4,3,3,,,0.31,0.25,0.54,0.24,0.15
1808,1,2,1,,2,,,0.87,0.09,0.13
1809,3,,1,3,1,0.34,0.4,0.38,0.33,0.26
1810,4,1,,4,5,0.24,0.52,0.73,0.36,0.06
1811,4,3,1,1,2,0.27,0.59,0.14,0.58,0.62
1812,2,3,3,1,1,0.2,0.44,0.41,0.4,0.53
1813,3,3,3,2,2,0.36,0.45,0.64,0.15,0.09
1814,4,1,2,1,5,0.23,0.38,0.57,0.57,
1815,2,1,1,2,1,,0.53,0.6,0.69,0.09
1816,2,3,3,1,2,0.18,0.81,0.11,,0.64
1817,1,,1,4,2,1.0,0.15,0.94,0.03,0.01
1818,2,3,1,1,4,0.15,0.38,0.19,0.59,0.5
1819,1,3,1,4,2,0.65,0.12,0.88,0.04,0.02
1820,,1,3,3,6,0.33,0.51,0.58,0.24,0.24
1821,3,3,1,3,6,0.34,0.23,0.41,0.18,0.23
1822,3,3,1,1,6,0.46,0.18,0.62,0.12,
1823,2,1,3,3,3,0.11,,0.19,,0.23
1824,2,1,3,1,1,0.15,0.56,0.56,,
1825,,3,1,4,,0.69,0.16,0.82,0.07,0.05
1826,2,3,1,3,1,0.16,0.34,0.57,,0.18
1827,1,3,1,4,,0.61,0.18,0.78,0.04,0.02
1828,1,3,1,2,4,0.55,0.09,0.82,0.07,0.09
1829,1,3,1,4,6,0.74,,0.75,0.16,0.05
1830,,3,,4,6,0.25,0.4,0.7,0.46,0.07
1831,,1,2,4,5,0.24,0.45,0.77,0.42,0.07
