ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1793,,,3,,,0.36,,,,
1794,,3,,,,,,0.86,,
1795,,,,,,,,,,0.06
1796,1,,,,,,,,,
1797,,,,,,,,,,
1798,,,,,,,,,,
1799,,,,,,,,,,
1800,,,,,,,0.61,,,
1801,,,,,,,0.64,,,
1802,,,1,,,,,0.24,,0.72
1803,,,,4,2,0.44,,,0.19,
1804,,,,3,,0.07,,,,
1805,,,,,,,0.35,,,0.03
1806,,,,,,,,,,
1807,,3,,,,,,,,
1808,1,,,,,,0.46,0.87,,0.13
1809,,,,,,,,,0.33,
1810,4,,,,,,,,,
1811,,,,,2,,0.59,,,0.62
1812,,,,,1,,,0.41,,
1813,,,3,2,2,,,,,
1814,,1,,,,,0.38,,,
1815,2,1,,,,,0.53,,,
1816,,,,,,,,0.11,,
1817,,,,,,,,0.94,,
1818,2,3,,,,,,,,
1819,,3,,4,,,0.12,,0.04,
1820,,1,3,3,,,0.51,,,
1821,3,,,,6,0.34,0.23,,0.18,0.23
1822,,3,,,,,,,,0.38
1823,2,,,,,,,,,0.23
1824,,,,,,,,,0.48,
1825,,,,,2,,,,,
1826,,,,3,,,,,,0.18
1827,,,,,,,,,,
1828,,,,,,0.55,0.09,,,
1829,,3,,4,,0.74,,,,
1830,,,3,,,,,,,
1831,,,2,,,,,,,
1832,,,,,4,,,,,
1833,,,,,,,,,0.02,0.04
1834,,,,,1,,0.22,,,
1835,,,,,,0.51,,0.81,,
1836,,,,1,,0.25,,,,
1837,2,3,,,,0.1,,,,
1838,,,,,,,,,,
1839,4,,1,,,,0.45,0.51,,
1840,,,,,,,,,,
1841,,,,,,0.19,,,0.47,
1842,2,,3,,,,,,,
1843,,,3,,,0.14,0.41,,0.69,
1844,,3,,,,,,,0.42,0.44
1845,,,,,,,,,,
1846,,,,,,,,,,
1847,,,,,,,,,,
1848,,3,,1,,,,,,
1849,,3,,,,,,,0.19,
1850,,,,,,,,,0.54,
1851,,,,2,,,,,,
1852,,,,,,,,,0.15,
1853,,,,,,,,,,
1854,,,,,,,0.29,,,
1855,,3,,,,,,,,
1856,2,3,3,2,,0.15,,,,
1857,,,,,4,,0.6,,,
1858,2,,1,2,,,,,,
1859,,,1,2,1,0.18,,0.62,,
1860,,3,,1,,,0.49,,,
1861,,,,,,,,0.47,,
1862,,,,,,,0.26,,,
1863,,1,,,,,,0.46,,
1864,,,,,,,,,,
1865,,1,1,,2,,,0.96,,
1866,4,,1,1,,,,,,
1867,4,1,,,,,0.4,,,
1868,,,2,,,,,,,0.03
1869,,,,,1,,,,,
1870,,,3,3,,0.25,,,,
1871,,,1,1,5,,,,,
1872,,3,,,,,0.16,,,
1873,,,,,,,,0.32,,0.53
1874,,,3,,,,,,,
1875,,,,,,0.37,,,,
1876,,,,,,,,,,0.37
1877,,,,,,,,,,
1878,,,,,,,,,0.36,
1879,,,,,,,,,,0.88
1880,,,,,,,,,,
1881,,,,,,,,,,
1882,,,,4,2,0.52,,,,
1883,,,,,,0.56,0.28,0.75,,
1884,,,1,,,,,,,
1885,,,,,,0.52,,,,0.38
1886,,,,2,,0.66,,0.85,,
1887,,,1,,,,,,,
1888,,,,,,,,,,
1889,,,,,1,0.22,,0.61,,
1890,,,,,,,0.43,,,
1891,,1,,,,,,0.68,0.23,0.05
1892,,3,,3,,,,,,
1893,,,,,,,,,,
1894,,,,,1,,,,,
1895,,3,,,2,,0.3,,0.1,
1896,,3,,,,,,,,
1897,3,,,,,,,,0.07,
1898,,,,,,0.7,,,,
1899,,,,,,,,,,
1900,1,,1,,6,,,,,0.08
1901,,,3,,,0.34,,,0.29,
1902,,,3,,,,,,,
1903,,,,,,0.41,0.54,,,
1904,,,1,3,6,,,,,
1905,,,,,,,,0.77,,
1906,,3,,,,,0.35,,,0.14
1907,,3,1,,,,0.32,,,0.05
1908,,,3,,,,,,,
1909,,,,,,,,,,
1910,,,2,,,,,,,
1911,,,,,,,,,,
1912,,3,1,,,0.49,,,,
1913,,,,,,,0.41,,,
1914,,1,,,,,,,,
1915,,,3,,,,0.35,,,
1916,,3,1,,,,0.22,,,
1917,,,,1,,,,0.57,,
1918,,,,,4,,,,,
1919,,1,,3,,,,0.55,,
1920,,,,,,,,,,0.27
1921,,,2,,,0.2,,,,
1922,,,,,,,,,,
1923,,,1,3,,,,,,
1924,,,1,,,,0.21,,,
1925,,3,,,,,,,,0.13
1926,,,,,,,,,,
1927,,,2,,,,0.28,,,
1928,1,,,,,,,,,
1929,3,,,,,,0.28,,,
1930,3,,,,,,,,,
1931,,,,,,,,,,
1932,,,3,2,,,,,,
1933,,2,1,,,,0.22,,,
1934,,,,,,,0.06,,,
1935,,,,,,,,0.77,,
1936,,,,,,,,,,
1937,,,,,,,,,,
1938,,,,,,0.22,,,,
1939,,1,,,,0.21,,,,
1940,,,,,,,0.39,,,
1941,,,,,,,,,,
1942,,,,,,,,,0.17,
1943,,,,,,,0.29,,0.28,
1944,,,2,,,,,,,
1945,,,,,6,,0.12,0.71,,
1946,,,,,,0.38,0.23,,0.22,
1947,,,,,,,,,,0.2
1948,2,,,4,,,,,,
1949,,,,,,,,0.94,,
1950,4,,,,,,,,,0.23
1951,,,,,2,0.41,,,0.11,
1952,,,,,,,,,,0.26
1953,1,,,2,,,,0.79,,
1954,,1,,,,,,0.64,,
1955,,3,1,,,,,,,
1956,,,,,,0.64,,,,
1957,,3,,,,0.23,,,0.31,
1958,,,,,,,,,,
1959,,,,,,,,,,
1960,,,,,,,,,,0.1
1961,,,,,,,0.35,,,
1962,,,,,,,,,,
1963,,,,3,6,,,,0.44,
1964,4,3,1,,,,,0.2,0.38,
1965,,,1,1,,0.38,,,,
1966,,,1,,,,0.33,,0.32,0.69
1967,,3,,3,,,,,,
1968,,,,,,,,0.92,,
1969,,,,,,,,,,0.19
1970,3,,,1,6,,,,,
1971,,,3,,,,,,,
1972,,,,,,,,,,
1973,,,,,,,0.27,,,
1974,,,,,,0.42,,,,
1975,,,,,,,,,,
1976,,,,,,,0.17,,,
1977,,,1,,,,,,0.11,
1978,,,,,4,,,,,
1979,1,,,,,0.69,,,,
1980,,3,,,,,,,,
1981,,,,,,0.34,,,0.21,
1982,,,,,2,,,,,
1983,3,,,,,,,0.85,,
1984,,,,,,,,,,0.56
1985,,,,,,,,,,
1986,,,,,,,0.27,,,
1987,,,,,,,,,0.06,
1988,,,,,,,,,,
1989,,,,,,,,,,
1990,,,,,,,0.12,,,
1991,,,,,6,,,,,
1992,,,,,,,,,,
1993,,,,,,,,,,
1994,,,,,,,0.47,,,
