ID,IncomeLevel,UrbanType,EducationLevel,CrimeLevel,RegionCode,medIncome,PctUnemployed,PctFam2Par,PctPopUnderPov,ViolentCrimesPerPop
1859,2,1,1,2,1,0.18,0.4,0.62,,
1860,4,3,3,1,,,0.49,,,0.34
1861,,1,,,,0.23,,0.47,,0.27
1862,,3,,,5,,0.26,,,0.17
1863,,1,3,3,,0.18,0.44,0.46,0.49,
1864,2,1,,,1,,0.33,,,
1865,1,1,1,,2,0.82,,0.96,,
1866,4,,1,1,,0.24,0.25,,,
1867,4,1,,2,,0.21,0.4,0.67,,
1868,,,2,4,2,0.15,,0.5,,0.03
1869,,,1,4,1,0.34,,0.75,0.18,0.03
1870,,,3,3,,0.25,,,,0.19
1871,,,1,1,5,,0.7,,,
1872,1,3,,2,,0.53,0.16,0.82,,
1873,4,3,1,,,,0.3,0.32,,0.53
1874,,,3,4,4,,,,,
1875,,,3,,2,0.37,,0.59,0.19,
1876,,,,,6,0.47,,,,0.37
1877,,,3,,,0.48,,0.66,,0.18
1878,,3,,2,,0.21,,0.46,0.36,
1879,2,,,,,0.17,1.0,,0.73,0.88
1880,,1,,3,,0.07,,0.13,,
1881,3,3,,,2,,0.42,,,
1882,,3,,4,2,0.52,0.32,0.78,0.07,
1883,,3,1,2,,0.56,0.28,0.75,0.11,
1884,1,3,1,,,,0.22,0.68,,0.11
1885,1,3,,,,0.52,0.22,,0.16,0.38
1886,,,,2,2,0.66,,0.85,,0.08
1887,,3,1,3,,,0.23,,0.25,
1888,4,,,1,,,0.67,,0.39,
1889,,,,2,1,0.22,,0.61,0.37,0.09
1890,2,,,,,0.2,0.43,,,
1891,4,1,,,4,,0.18,0.68,0.23,0.05
1892,,3,,3,,,,0.6,0.35,0.23
1893,,3,,,,,0.44,,,0.15
1894,,,,3,1,,,0.47,,0.3
1895,,3,3,,2,0.47,0.3,,0.1,
1896,3,3,,3,1,0.35,,,0.22,0.19
1897,3,,1,4,,,0.25,0.74,0.07,
1898,,3,,2,2,0.7,,0.83,0.05,
1899,,,3,,,,0.17,0.66,,0.01
1900,1,,1,,6,,,0.99,,0.08
1901,,3,3,,,0.34,0.31,,0.29,0.5
1902,,,3,,5,0.28,,,0.21,
1903,,,,3,,0.41,0.54,,,
1904,3,3,1,3,6,0.34,0.23,,,0.22
1905,1,,1,,,,,0.77,,
1906,,3,3,,,,0.35,,,0.14
1907,3,3,1,4,,0.4,0.32,,,0.05
1908,,,3,1,,,,0.21,,
1909,,,1,2,2,,,,0.39,
1910,3,3,2,,2,0.33,0.76,0.55,0.24,
1911,,3,,,,,,,,
1912,,3,1,4,,0.49,0.19,,,
1913,4,1,,,,0.23,0.41,,0.39,
1914,,1,1,3,,,,,,0.29
1915,,3,3,,4,0.16,0.35,,,0.54
1916,1,3,1,,,,0.22,0.91,0.05,
1917,,,2,1,6,0.25,,0.57,0.56,
1918,4,1,,3,4,,0.19,,0.21,
1919,2,1,3,3,,,0.64,0.55,,0.29
1920,3,,3,,,,0.46,0.51,,0.27
1921,2,3,2,,,0.2,0.54,0.63,,0.13
1922,,,,3,,,,0.71,,
1923,,,1,3,,0.36,,,,
1924,1,,1,,6,0.73,0.21,,0.08,
1925,,3,1,,6,0.74,,,,0.13
1926,4,1,3,,,0.22,0.98,,,
1927,,3,2,,,,0.28,0.62,,0.09
1928,1,,,2,2,0.56,0.18,0.82,0.06,
1929,3,,3,3,1,,0.28,,0.16,
1930,3,,,3,1,,,0.61,0.1,
1931,,1,1,,2,0.84,0.11,,,
1932,,3,3,2,,,,0.64,,0.12
1933,,2,1,,,,0.22,0.99,,
1934,1,,1,,2,0.58,0.06,,,
1935,,3,,,,,,0.77,0.08,
1936,4,,,,1,0.28,,,0.19,0.04
1937,,3,2,4,,,0.47,,0.11,0.04
1938,,1,,4,,0.22,,,,
1939,,1,,3,5,0.21,0.49,0.66,0.35,0.2
1940,,1,,,2,,0.39,,0.53,0.08
1941,,3,1,,,,0.47,,,
1942,,3,1,2,6,,,0.6,0.17,
1943,4,,3,,,0.32,0.29,,0.28,0.12
1944,,,2,3,,,0.43,,,0.16
1945,,,,,6,0.56,0.12,0.71,0.1,0.16
1946,3,,,,,0.38,0.23,,0.22,
1947,3,,3,3,,,0.34,,,0.2
1948,2,,1,4,,,,,0.46,0.06
1949,,,,3,2,,0.06,0.94,,
1950,4,,3,3,1,0.24,,,,0.23
1951,,,,,2,0.41,,,0.11,
1952,,3,,,,,0.17,,0.08,0.26
1953,1,,,2,,,0.18,0.79,0.1,0.11
1954,2,1,,,1,0.16,,0.64,,
1955,3,3,1,,6,,,,0.35,0.48
1956,,,,4,,0.64,,0.91,0.05,
1957,,3,,3,,0.23,,,0.31,
1958,,,1,1,,,,0.42,0.38,
1959,,3,,,,,,0.7,,
1960,,3,3,,,,,,,0.1
1961,2,,,4,,,0.35,,,0.02
1962,3,,,,1,,,,,
1963,4,,,3,6,,,0.57,0.44,0.32
1964,4,3,1,,,0.26,0.44,0.2,0.38,0.45
1965,3,3,1,1,,0.38,0.47,,0.3,0.6
1966,4,,1,1,1,,0.33,0.46,0.32,0.69
1967,,3,1,3,,0.52,0.19,0.58,,
1968,,2,1,4,,,0.32,0.92,,0.04
1969,3,3,1,,2,,,0.43,0.25,0.19
1970,3,,1,1,6,0.36,,,0.33,
1971,,3,3,1,4,0.25,0.28,,0.24,
1972,,,1,,,,,0.6,,
1973,,,1,3,6,,0.27,0.64,0.23,0.3
1974,,,3,,,0.42,,0.78,0.07,
1975,4,1,3,,4,,,,,
1976,3,,1,,6,,0.17,,,
1977,,3,1,2,,0.52,0.25,,0.11,0.08
1978,4,,,3,4,0.22,0.4,,,0.25
1979,1,,1,,2,0.69,,0.84,0.05,0.04
1980,,3,3,,2,0.48,0.31,,0.16,
1981,,,3,,,0.34,0.58,,0.21,
1982,,,,,2,,0.2,0.78,,0.07
1983,3,3,1,,,,,0.85,0.11,0.03
1984,,3,2,,,0.24,0.39,0.44,0.31,0.56
1985,,,1,2,1,,0.26,0.77,,0.14
1986,2,1,,,,,0.27,,,
1987,1,,1,,,,0.2,0.84,0.06,
1988,3,1,,4,,0.42,,,,0.04
1989,2,,,,,0.12,,0.18,,
1990,,,1,2,4,0.42,0.12,0.63,,0.09
1991,,,,,6,,0.24,0.66,,0.45
1992,4,,,3,,,0.5,,,
1993,,,,3,2,0.44,,,,0.19
1994,,,,,,0.4,0.47,0.61,0.35,0.48
